channel_key,device_name,logical_name,online_channel_num,center_frequency,record_count,time_start,time_end,power_mean,power_median,power_min,power_max,power_std,power_range,power_last,power_drift_status,low_power_status,power_status,drift_risk_score,low_power_risk_score,power_risk_score,recommended_check
27|/TO_WEST_OCM|11|193300,27,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.170807679030675,3.159235271,2.928594295,3.450650377,0.1025132088842226,0.5220560820000002,3.159235271,Normal,Normal,Normal,56.15727002967359,70.62314540059347,70.62,OCH power behavior is within the normal dataset distribution.
39|/D2/OA-W/IGR_OCM|11|192200,39,/D2/OA-W/IGR_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.9179141104294475,4.99,4.29,5.15,0.20528947940706088,0.8600000000000003,4.97,Normal,Normal,Normal,70.58605341246292,26.96587537091988,70.59,OCH power behavior is within the normal dataset distribution.
27|/TO_WEST_OCM|11|192600,27,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.119088915411043,3.109666207,2.928595405,3.389264091,0.09317629934932992,0.460668686,3.015360942,Normal,Normal,Normal,52.37388724035609,70.54896142433235,70.55,OCH power behavior is within the normal dataset distribution.
20|/TO_EAST_OCM|11|193800,20,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.0122801988773005,3.012473413,2.929264091,3.069666207,0.02553287009233498,0.1404021160000002,2.966059786,Normal,Normal,Normal,8.531157270029674,70.47477744807122,70.47,OCH power behavior is within the normal dataset distribution.
10|/D1/OA-W/EGR_OCM|4|191700,10,/D1/OA-W/EGR_OCM,4,191700,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.8559302325581397,3.8449999999999998,3.43,4.29,0.1618452480956461,0.8599999999999999,3.8,Normal,Normal,Normal,70.4005934718101,55.341246290801195,70.4,OCH power behavior is within the normal dataset distribution.
14|/TO_WEST_OCM|4|191400,14,/TO_WEST_OCM,4,191400,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.831831026947674,3.670308245,3.411888223,4.265740025,0.2718115373110986,0.8538518020000003,4.066188627,Normal,Normal,Normal,70.32640949554896,56.15727002967359,70.33,OCH power behavior is within the normal dataset distribution.
36|/TO_EAST_OCM|11|192400,36,/TO_EAST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.541939059484663,4.620587774,3.920346008,4.770714409,0.2159212195997659,0.8503684009999999,4.505533089,Normal,Normal,Normal,70.25222551928783,39.39169139465876,70.25,OCH power behavior is within the normal dataset distribution.
49|/TO_EAST_OCM|11|192600,49,/TO_EAST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.252890610220859,3.200650377,2.935469677,3.583020608,0.16005259864300567,0.647550931,3.116125474,Normal,Normal,Normal,62.908011869436194,70.25222551928783,70.25,OCH power behavior is within the normal dataset distribution.
39|/D2/OA-W/IGR_OCM|11|192300,39,/D2/OA-W/IGR_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.690613496932515,4.76,4.06,4.91,0.20977263780053676,0.8500000000000005,4.71,Normal,Normal,Normal,70.17804154302671,35.16320474777448,70.18,OCH power behavior is within the normal dataset distribution.
48|/TO_EAST_OCM|11|192200,48,/TO_EAST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.2164703584355827,3.176338916,2.940864066,3.495648214,0.15616739535798624,0.554784148,3.100587774,Normal,Normal,Normal,57.7893175074184,70.17804154302671,70.18,OCH power behavior is within the normal dataset distribution.
44|/TO_WEST_OCM|11|192500,44,/TO_WEST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.1132364075582823,3.120136468,2.942245351,3.2425561,0.05650273816269156,0.3003107489999999,3.108433597,Normal,Normal,Normal,35.237388724035604,70.02967359050444,70.03,OCH power behavior is within the normal dataset distribution.
11|/TO_WEST_OCM|4|191700,11,/TO_WEST_OCM,4,191700,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.869274496267442,4.9363003915,4.437360394,5.28417926,0.22547972068924912,0.8468188660000004,4.591025707,Normal,Normal,Normal,69.8813056379822,21.364985163204754,69.88,OCH power behavior is within the normal dataset distribution.
51|/TO_WEST_OCM|11|192600,51,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.037440060828221,3.037803311,2.944652924,3.148108186,0.033928969765024145,0.20345526199999986,3.034355834,Normal,Normal,Normal,18.397626112759642,69.8813056379822,69.88,OCH power behavior is within the normal dataset distribution.
23|/TO_EAST_OCM|11|191500,23,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.2749220356748463,3.23698501,2.945822334,3.612199078,0.21260775184687672,0.6663767440000004,3.011361207,Normal,Normal,Normal,63.94658753709199,69.80712166172107,69.81,OCH power behavior is within the normal dataset distribution.
31|/TO_EAST_OCM|11|191500,31,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.482943889067485,5.401312445,5.162844698,6.003071525,0.23556061720137084,0.8402268270000004,5.275672637,Normal,Normal,Normal,69.80712166172107,4.154302670623144,69.81,OCH power behavior is within the normal dataset distribution.
44|/TO_WEST_OCM|11|193000,44,/TO_WEST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.1004685081226993,3.09807805,2.952781939,3.216001064,0.05458796196734428,0.263219125,2.98207854,Normal,Normal,Normal,28.635014836795254,69.73293768545994,69.73,OCH power behavior is within the normal dataset distribution.
27|/TO_EAST_OCM|11|196100,27,/TO_EAST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.15920245398773,3.16,2.96,3.32,0.07126703041077553,0.3599999999999999,3.05,Normal,Normal,Normal,43.137982195845694,69.51038575667656,69.51,OCH power behavior is within the normal dataset distribution.
37|/TO_EAST_OCM|11|192200,37,/TO_EAST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.273805783558283,5.345947527,4.698824836,5.520587774,0.20228933222685405,0.821762938,5.280484161,Normal,Normal,Normal,69.51038575667656,12.537091988130566,69.51,OCH power behavior is within the normal dataset distribution.
51|/TO_EAST_OCM|11|192200,51,/TO_EAST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.3016317384601224,3.251036742,2.970346008,3.643246599,0.17239511580523673,0.6729005909999999,3.212245351,Normal,Normal,Normal,64.2433234421365,69.43620178041543,69.44,OCH power behavior is within the normal dataset distribution.
35|/TO_WEST_OCM|11|191500,35,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.2559528055889566,3.266828518,2.977886586,3.418486525,0.08387523575480618,0.44059993900000016,3.294363789,Normal,Normal,Normal,50.59347181008902,69.36201780415429,69.36,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|191500,21,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.667747411447853,5.662325132,5.276886213,6.087449151,0.1595057222565415,0.8105629380000003,5.936001064,Normal,Normal,Normal,69.28783382789318,3.0415430267062282,69.29,OCH power behavior is within the normal dataset distribution.
50|/TO_EAST_OCM|11|193000,50,/TO_EAST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.245030674846626,3.19,2.98,3.53,0.15017838871143044,0.5499999999999998,3.16,Normal,Normal,Normal,57.566765578635014,69.28783382789318,69.29,OCH power behavior is within the normal dataset distribution.
53|/TO_WEST_OCM|11|194400,53,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.0282102090797545,3.027011577,2.981567617,3.071222375,0.020689190661912618,0.089654758,3.0286469,Normal,Normal,Normal,1.6320474777448073,69.21364985163206,69.21,OCH power behavior is within the normal dataset distribution.
50|/TO_EAST_OCM|11|192500,50,/TO_EAST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.308282208588957,3.27,2.99,3.64,0.16942019896492333,0.6499999999999999,3.12,Normal,Normal,Normal,63.13056379821958,69.13946587537092,69.14,OCH power behavior is within the normal dataset distribution.
38|/TO_WEST_OCM|11|192000,38,/TO_WEST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.1897852948895706,3.245276881,2.998424441,3.375594476,0.11665373419821636,0.3771700349999998,3.268710885,Normal,Normal,Normal,44.43620178041543,69.06528189910979,69.07,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|196100,24,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.457668711656442,4.46,4.08,4.89,0.22074109339063624,0.8099999999999996,4.81,Normal,Normal,Normal,68.99109792284867,34.27299703264095,68.99,OCH power behavior is within the normal dataset distribution.
28|/TO_WEST_OCM|11|194400,28,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.179785799288344,3.179966741,2.998782051,3.401571268,0.0688325098931449,0.40278921700000003,3.241571268,Normal,Normal,Normal,46.88427299703264,68.99109792284867,68.99,OCH power behavior is within the normal dataset distribution.
20|/TO_WEST_OCM|11|192000,20,/TO_WEST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.783716412760736,3.825005996,3.334387503,4.137689791,0.19874380829743898,0.8033022879999998,3.937689791,Normal,Normal,Normal,68.91691394658753,58.45697329376854,68.92,OCH power behavior is within the normal dataset distribution.
2|/D1/OA-W/EGR_OCM|11|192500,2,/D1/OA-W/EGR_OCM,11,192500,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.2546511627906973,3.3,3.0,3.4,0.07583467785908321,0.3999999999999999,3.2,Normal,Normal,Normal,46.36498516320475,68.91691394658754,68.92,OCH power behavior is within the normal dataset distribution.
27|/TO_EAST_OCM|11|192600,27,/TO_EAST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.747901381840491,3.745005996,3.64595888,4.446242737,0.06806705039782265,0.8002838570000006,4.446242737,Normal,Normal,Normal,68.84272997032642,47.70029673590505,68.84,OCH power behavior is within the normal dataset distribution.
53|/TO_WEST_OCM|11|191400,53,/TO_WEST_OCM,11,191400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.134610487785276,3.13703648,3.00400993,3.249972033,0.049090437289793315,0.2459621030000001,3.118068953,Normal,Normal,Normal,25.59347181008902,68.84272997032642,68.84,OCH power behavior is within the normal dataset distribution.
48|/TO_EAST_OCM|11|192500,48,/TO_EAST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.259247849374233,3.210346008,3.005302835,3.525302835,0.15504939102398696,0.52,3.11578636,Normal,Normal,Normal,55.823442136498514,68.76854599406528,68.77,OCH power behavior is within the normal dataset distribution.
1|/D1/OA-W/IGR_OCM|11|193100,1,/D1/OA-W/IGR_OCM,11,193100,344,2000-01-01 00:00:00,2000-01-15 07:00:00,5.434883720930232,5.4,5.0,5.8,0.14549999598085653,0.7999999999999998,5.6,Normal,Normal,Normal,68.73145400593472,6.157270029673589,68.73,OCH power behavior is within the normal dataset distribution.
33|/TO_EAST_OCM|11|191500,33,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.534294478527608,5.48,5.16,5.96,0.22023267529052365,0.7999999999999998,5.25,Normal,Normal,Normal,68.73145400593472,4.302670623145399,68.73,OCH power behavior is within the normal dataset distribution.
40|/D2/OA-W/IGR_OCM|11|191400,40,/D2/OA-W/IGR_OCM,11,191400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.179693251533742,3.19,3.01,3.34,0.06517235755092014,0.33000000000000007,3.2,Normal,Normal,Normal,39.6513353115727,68.69436201780415,68.69,OCH power behavior is within the normal dataset distribution.
53|/TO_WEST_OCM|11|193300,53,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.065845260576687,3.066989041,3.011952263,3.116989041,0.020352165991697344,0.10503677800000011,3.082959846,Normal,Normal,Normal,3.2640949554896146,68.5459940652819,68.55,OCH power behavior is within the normal dataset distribution.
27|/TO_EAST_OCM|11|191500,27,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.2013238775889565,4.13892421,3.783385902,4.571243663,0.2064148246905211,0.7878577609999997,3.907312037,Normal,Normal,Normal,68.47181008902076,43.10089020771514,68.47,OCH power behavior is within the normal dataset distribution.
48|/TO_WEST_OCM|11|193800,48,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.118741786006135,3.121424274,3.016125474,3.221424274,0.043588772476236534,0.2052988,3.163104169,Normal,Normal,Normal,18.768545994065285,68.39762611275965,68.4,OCH power behavior is within the normal dataset distribution.
29|/TO_EAST_OCM|11|191500,29,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.997239263803681,5.97,5.63,6.41,0.21196112019313557,0.7800000000000002,5.64,Normal,Normal,Normal,68.32344213649851,0.37091988130564246,68.32,OCH power behavior is within the normal dataset distribution.
19|/D2/OA-W/IGR_OCM|11|192000,19,/D2/OA-W/IGR_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.9009202453987735,4.98,4.48,5.26,0.20605288131020152,0.7799999999999994,4.99,Normal,Normal,Normal,68.17507418397626,19.13946587537092,68.18,OCH power behavior is within the normal dataset distribution.
20|/TO_WEST_OCM|11|191500,20,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.540832750447853,4.542550954,4.172348138,4.947449151,0.1502130032862393,0.7751010129999996,4.610571109,Normal,Normal,Normal,68.10089020771514,31.231454005934722,68.1,OCH power behavior is within the normal dataset distribution.
47|/TO_EAST_OCM|11|193200,47,/TO_EAST_OCM,11,193200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.254515690828221,3.22578636,3.021232437,3.501036742,0.12664538085565916,0.47980430500000004,3.231451148,Normal,Normal,Normal,53.189910979228486,68.10089020771512,68.1,OCH power behavior is within the normal dataset distribution.
47|/TO_EAST_OCM|11|193000,47,/TO_EAST_OCM,11,193000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.252389112687117,3.20165487,3.02165487,3.512206928,0.13834917031186422,0.490552058,3.237491565,Normal,Normal,Normal,54.08011869436202,68.026706231454,68.03,OCH power behavior is within the normal dataset distribution.
23|/TO_WEST_OCM|11|191500,23,/TO_WEST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.782449850865031,5.731334321,5.502348138,6.270136468,0.1600111913362653,0.7677883299999992,6.152825486,Normal,Normal,Normal,67.95252225519289,1.3353115727002929,67.95,OCH power behavior is within the normal dataset distribution.
50|/TO_EAST_OCM|11|193300,50,/TO_EAST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.308957055214724,3.28,3.04,3.57,0.14103941090458286,0.5299999999999998,3.28,Normal,Normal,Normal,56.71364985163204,67.76706231454006,67.77,OCH power behavior is within the normal dataset distribution.
14|/TO_WEST_OCM|4|191500,14,/TO_WEST_OCM,4,191500,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.6174880481250002,3.5058556784999997,3.267684719,4.025825423,0.23318242227730882,0.7581407039999997,3.842742355,Normal,Normal,Normal,67.7299703264095,60.534124629080125,67.73,OCH power behavior is within the normal dataset distribution.
42|/TO_WEST_OCM|11|192000,42,/TO_WEST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.231597741809816,3.234348625,3.044472576,3.391217955,0.06691260888478363,0.34674537900000013,3.161217955,Normal,Normal,Normal,42.06231454005935,67.65578635014838,67.66,OCH power behavior is within the normal dataset distribution.
28|/TO_EAST_OCM|11|191500,28,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.022968540251534,3.991848068,3.617991376,4.371221672,0.21269261288550811,0.7532302959999999,3.751221672,Normal,Normal,Normal,67.58160237388724,48.66468842729971,67.58,OCH power behavior is within the normal dataset distribution.
35|/TO_EAST_OCM|11|193800,35,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.2808556299570553,3.284652924,3.047719525,3.464843416,0.07740851793750707,0.4171238909999997,3.211036083,Normal,Normal,Normal,48.590504451038576,67.58160237388724,67.58,OCH power behavior is within the normal dataset distribution.
22|/TO_EAST_OCM|11|191500,22,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.5394752810613497,3.484472576,3.195276881,3.948424441,0.20296208386281542,0.7531475599999999,3.364355834,Normal,Normal,Normal,67.50741839762611,63.056379821958465,67.51,OCH power behavior is within the normal dataset distribution.
34|/TO_WEST_OCM|11|192000,34,/TO_WEST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.322541289564417,3.358594295,3.049235271,3.567570105,0.14536314155791977,0.518334834,3.445469677,Normal,Normal,Normal,55.48961424332344,67.50741839762611,67.51,OCH power behavior is within the normal dataset distribution.
19|/D1/OA-W/IGR_OCM|11|192600,19,/D1/OA-W/IGR_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.313558282208589,3.29,3.05,3.68,0.145672900034421,0.6300000000000003,3.17,Normal,Normal,Normal,62.091988130563806,67.43323442136499,67.43,OCH power behavior is within the normal dataset distribution.
35|/TO_EAST_OCM|11|193500,35,/TO_EAST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.2692774452576687,3.262350004,3.116059786,3.861571268,0.07293029067541418,0.745511482,3.300605422,Normal,Normal,Normal,67.35905044510386,65.13353115727003,67.36,OCH power behavior is within the normal dataset distribution.
47|/TO_EAST_OCM|11|192500,47,/TO_EAST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.2857688444601227,3.246822363,3.051036742,3.530714409,0.13732819502699467,0.47967766700000025,3.21578636,Normal,Normal,Normal,53.11572700296736,67.35905044510386,67.36,OCH power behavior is within the normal dataset distribution.
13|/D1/OA-W/EGR_OCM|4|191800,13,/D1/OA-W/EGR_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.819476744186047,3.82,3.45,4.19,0.18388348616400937,0.7400000000000002,3.94,Normal,Normal,Normal,67.24777448071217,54.3026706231454,67.25,OCH power behavior is within the normal dataset distribution.
27|/TO_EAST_OCM|11|192400,27,/TO_EAST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,5.395545894263804,5.269239064,5.173246599,5.912330904,0.2456622970482968,0.7390843050000004,5.22739785,Normal,Normal,Normal,67.13649851632047,3.9688427299703233,67.14,OCH power behavior is within the normal dataset distribution.
36|/TO_WEST_OCM|11|193300,36,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.1666485856871165,3.171723861,3.061142296,3.25992067,0.045344057684211535,0.1987783740000002,3.117997857,Normal,Normal,Normal,16.765578635014837,67.13649851632047,67.14,OCH power behavior is within the normal dataset distribution.
37|/TO_WEST_OCM|11|193300,37,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.1979542303803683,3.202242244,3.061424274,3.291424274,0.044542452174998255,0.22999999999999998,3.174494739,Normal,Normal,Normal,22.663204747774483,67.06231454005935,67.06,OCH power behavior is within the normal dataset distribution.
49|/TO_EAST_OCM|11|192300,49,/TO_EAST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.396466927926381,3.342206928,3.064000795,3.693379897,0.1689672673033017,0.6293791019999997,3.219239065,Normal,Normal,Normal,61.86943620178042,66.98813056379822,66.99,OCH power behavior is within the normal dataset distribution.
26|/TO_EAST_OCM|11|191500,26,/TO_EAST_OCM,11,191500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.228614550791411,4.197736232,3.878297391,4.603651504,0.20713744479302743,0.7253541130000003,3.936056514,Normal,Normal,Normal,66.83976261127597,40.80118694362018,66.84,OCH power behavior is within the normal dataset distribution.
